#omega(eV), mu(cm^-1), 1
.186829E+05 .119693E-02 1
.186839E+05 .119675E-02 1
.186849E+05 .119656E-02 1
.186859E+05 .119638E-02 1
.186869E+05 .119619E-02 1
.186879E+05 .119601E-02 1
.186889E+05 .119583E-02 1
.186899E+05 .119564E-02 1
.186909E+05 .119546E-02 1
.186919E+05 .119527E-02 1
.186929E+05 .119509E-02 1
.186939E+05 .119491E-02 1
.186949E+05 .119472E-02 1
.186959E+05 .119454E-02 1
.186969E+05 .119436E-02 1
.186979E+05 .119417E-02 1
.186989E+05 .119399E-02 1
.186999E+05 .119380E-02 1
.187009E+05 .119362E-02 1
.187019E+05 .119344E-02 1
.187029E+05 .119325E-02 1
.187039E+05 .119307E-02 1
.187049E+05 .119289E-02 1
.187059E+05 .119270E-02 1
.187069E+05 .119252E-02 1
.187079E+05 .119233E-02 1
.187089E+05 .119215E-02 1
.187099E+05 .119197E-02 1
.187109E+05 .119178E-02 1
.187119E+05 .119160E-02 1
.187129E+05 .119142E-02 1
.187139E+05 .119123E-02 1
.187149E+05 .119105E-02 1
.187159E+05 .119087E-02 1
.187169E+05 .119068E-02 1
.187179E+05 .119050E-02 1
.187189E+05 .119032E-02 1
.187199E+05 .119013E-02 1
.187209E+05 .118995E-02 1
.187219E+05 .118977E-02 1
.187229E+05 .118958E-02 1
.187239E+05 .118940E-02 1
.187249E+05 .118922E-02 1
.187259E+05 .118903E-02 1
.187269E+05 .118885E-02 1
.187279E+05 .118867E-02 1
.187289E+05 .118848E-02 1
.187299E+05 .118830E-02 1
.187309E+05 .118812E-02 1
.187319E+05 .118793E-02 1
.187329E+05 .118775E-02 1
.187339E+05 .118757E-02 1
.187349E+05 .118738E-02 1
.187359E+05 .118720E-02 1
.187369E+05 .118702E-02 1
.187379E+05 .118684E-02 1
.187389E+05 .118665E-02 1
.187399E+05 .118647E-02 1
.187409E+05 .118629E-02 1
.187419E+05 .118610E-02 1
.187429E+05 .118592E-02 1
.187439E+05 .118574E-02 1
.187449E+05 .118555E-02 1
.187459E+05 .118537E-02 1
.187469E+05 .118519E-02 1
.187479E+05 .118501E-02 1
.187489E+05 .118482E-02 1
.187499E+05 .118464E-02 1
.187509E+05 .118446E-02 1
.187519E+05 .118428E-02 1
.187529E+05 .118409E-02 1
.187539E+05 .118391E-02 1
.187549E+05 .118373E-02 1
.187559E+05 .118354E-02 1
.187569E+05 .118336E-02 1
.187579E+05 .118318E-02 1
.187589E+05 .118300E-02 1
.187599E+05 .118281E-02 1
.187609E+05 .118263E-02 1
.187619E+05 .118245E-02 1
.187629E+05 .118227E-02 1
.187639E+05 .118208E-02 1
.187649E+05 .118190E-02 1
.187659E+05 .118172E-02 1
.187669E+05 .118154E-02 1
.187679E+05 .118135E-02 1
.187689E+05 .118117E-02 1
.187699E+05 .118099E-02 1
.187709E+05 .118081E-02 1
.187719E+05 .118062E-02 1
.187729E+05 .118044E-02 1
.187739E+05 .118026E-02 1
.187749E+05 .118008E-02 1
.187759E+05 .117990E-02 1
.187769E+05 .117971E-02 1
.187779E+05 .117953E-02 1
.187789E+05 .117935E-02 1
.187799E+05 .117917E-02 1
.187809E+05 .117898E-02 1
.187819E+05 .117880E-02 1
.187829E+05 .117862E-02 1
.187839E+05 .117844E-02 1
.187849E+05 .117826E-02 1
.187859E+05 .117807E-02 1
.187869E+05 .117789E-02 1
.187879E+05 .117771E-02 1
.187889E+05 .117753E-02 1
.187899E+05 .117735E-02 1
.187909E+05 .117716E-02 1
.187919E+05 .117698E-02 1
.187929E+05 .117680E-02 1
.187939E+05 .117662E-02 1
.187949E+05 .117644E-02 1
.187959E+05 .117625E-02 1
.187969E+05 .117607E-02 1
.187979E+05 .117589E-02 1
.187989E+05 .117571E-02 1
.187999E+05 .117553E-02 1
.188009E+05 .117534E-02 1
.188019E+05 .117516E-02 1
.188029E+05 .117498E-02 1
.188039E+05 .117480E-02 1
.188049E+05 .117462E-02 1
.188059E+05 .117444E-02 1
.188069E+05 .117425E-02 1
.188079E+05 .117407E-02 1
.188089E+05 .117389E-02 1
.188099E+05 .117371E-02 1
.188109E+05 .117353E-02 1
.188119E+05 .117335E-02 1
.188129E+05 .117317E-02 1
.188139E+05 .117298E-02 1
.188149E+05 .117280E-02 1
.188159E+05 .117262E-02 1
.188169E+05 .117244E-02 1
.188179E+05 .117226E-02 1
.188189E+05 .117208E-02 1
.188199E+05 .117189E-02 1
.188209E+05 .117171E-02 1
.188219E+05 .117153E-02 1
.188229E+05 .117135E-02 1
.188239E+05 .117117E-02 1
.188249E+05 .117099E-02 1
.188259E+05 .117081E-02 1
.188269E+05 .117063E-02 1
.188279E+05 .117044E-02 1
.188289E+05 .117026E-02 1
